route_id,agency_id,route_short_name,route_long_name,route_desc,route_type,route_color,route_text_color,exact_times
"26-254-3-sj2-1","2606","2543","Central Coast Grammar School to Copacabana via Avoca Beach","School buses","712","00B5EF","FFFFFF","1"
"26-254-4-sj2-1","2606","2544","St Patricks PS to Pacific Hwy opp Burns Rd","School buses","712","00B5EF","FFFFFF","1"
"26-254-5-sj2-1","2606","2545","Central Coast Grammar School to Scenic Hwy opp Picketts Valley Rd","School buses","712","00B5EF","FFFFFF","1"
"26-254-6-sj2-1","2606","2546","Central Coast Grammar School to Scenic Hwy opp Picketts Valley Rd","School buses","712","00B5EF","FFFFFF","1"
"26-254-7-sj2-1","2606","2547","St Patricks PS to Central Coast TAFE","School buses","712","00B5EF","FFFFFF","1"
"26-254-8-sj2-1","2606","2548","St Edwards Brothers College to Narara Station","School buses","712","00B5EF","FFFFFF","1"
"26-254-9-sj2-1","2606","2549","The Croft Annex to West St opposite Bullion St via Brisbane Water College","School buses","712","00B5EF","FFFFFF","1"
"26-255-0-sj2-1","2606","2550","St Patricks PS to Erina St at Mann St","School buses","712","00B5EF","FFFFFF","1"
"26-255-1-sj2-1","2606","2551","Kariong PS to Curringa Rd after Arunta Av","School buses","712","00B5EF","FFFFFF","1"
"26-255-2-sj2-1","2606","2552","Woy Woy Rd opp Marbarry Av to Wisemans Ferry Rd at Berecry Rd","School buses","712","00B5EF","FFFFFF","1"
"26-255-3-sj2-1","2606","2553","Terrigal HS to Erina HS","School buses","712","00B5EF","FFFFFF","1"
"26-255-4-sj2-1","2606","2554","Green Point College to Brisbania PS via Davistown","School buses","712","00B5EF","FFFFFF","1"
"26-255-5-sj2-1","2606","2555","Henry Kendall HS to Erina St at Mann St","School buses","712","00B5EF","FFFFFF","1"
"26-255-6-sj2-1","2606","2556","Holy Cross PS to Dalgety Cr before Sun valley Rd via Saratoga and Davistown","School buses","712","00B5EF","FFFFFF","1"
"26-255-7-sj2-1","2606","2557","Ourimbah PS to Manns Rd at Adam St","School buses","712","00B5EF","FFFFFF","1"
"26-255-8-sj2-1","2606","2558","Central Coast Grammar School to Woy Woy Station via St Huberts Island","School buses","712","00B5EF","FFFFFF","1"
"26-255-9-sj2-1","2606","2559","Green Point College to Scenic Hwy before Bradleys Rd via North Avoca","School buses","712","00B5EF","FFFFFF","1"
"26-256-0-sj2-1","2606","2560","Henry Kendall HS to Woy Woy Station via Tascott","School buses","712","00B5EF","FFFFFF","1"
"26-256-1-sj2-1","2606","2561","Niagara Park PS to St Phillips College","School buses","712","00B5EF","FFFFFF","1"
"26-256-2-sj2-1","2606","2562","Kincumber HS to Kincumber Cr after Ilumba Av","School buses","712","00B5EF","FFFFFF","1"
"26-256-3-sj2-1","2606","2563","Brisbania PS to Lilli Pilli St before Davistown Rd","School buses","712","00B5EF","FFFFFF","1"
"26-256-4-sj2-1","2606","2564","Kincumber HS to Copacabana PS","School buses","712","00B5EF","FFFFFF","1"
"26-256-5-sj2-1","2606","2565","Green Point College to Avoca Beach PS via Copacabana PS","School buses","712","00B5EF","FFFFFF","1"
"26-256-6-sj2-1","2606","2566","Niagara Park PS to Hanlan St at Carrington St via Narara Valley HS","School buses","712","00B5EF","FFFFFF","1"
"26-256-7-sj2-1","2606","2567","Green Point College to Woy Woy Station via St Hurbet Island","School buses","712","00B5EF","FFFFFF","1"
"26-256-8-sj2-1","2606","2568","Copacabana PS to Kincumber HS","School buses","712","00B5EF","FFFFFF","1"
"26-256-9-sj2-1","2606","2569","Kincumber HS to Terrigal Dr before Duffys Rd","School buses","712","00B5EF","FFFFFF","1"
"26-257-0-sj2-1","2606","2570","Niagara Park PS to Pacific Hwy at Walmsley Rd","School buses","712","00B5EF","FFFFFF","1"
"26-257-1-sj2-1","2606","2571","The Croft Annex to Woy Woy Station via Umina Beach","School buses","712","00B5EF","FFFFFF","1"
"26-257-2-sj2-1","2606","2572","Kincumber HS to Brisbane Water Secondary College via St Hurbert Island","School buses","712","00B5EF","FFFFFF","1"
"26-257-3-sj2-1","2606","2573","Kincumber HS to Empire Bay PS","School buses","712","00B5EF","FFFFFF","1"
"26-257-4-sj2-1","2606","2574","St John The Baptist PS to Woy Woy Station","School buses","712","00B5EF","FFFFFF","1"
"26-257-5-sj2-1","2606","2575","St Patricks PS to Kariong","School buses","712","00B5EF","FFFFFF","1"
"26-257-6-sj2-1","2606","2576","Wyoming PS to St Phillips College","School buses","712","00B5EF","FFFFFF","1"
"26-257-7-sj2-1","2606","2577","Kincumber HS to Cape Three Points opp Cullens Rd via Avoca Beach","School buses","712","00B5EF","FFFFFF","1"
"26-257-8-sj2-1","2606","2578","Erina HS to Paringa Av before Davidstown Rd","School buses","712","00B5EF","FFFFFF","1"
"26-257-9-sj2-1","2606","2579","The Croft Annex to Woy Woy Station via Booker Bay","School buses","712","00B5EF","FFFFFF","1"
"26-258-0-sj2-1","2606","2580","Wyoming PS to Old Maitland Rd at Preston Rd","School buses","712","00B5EF","FFFFFF","1"
"26-258-1-sj2-1","2606","2581","Kincumber HS to The Round Dr opp Ridgeway Rd","School buses","712","00B5EF","FFFFFF","1"
"26-258-2-sj2-1","2606","2582","Green Point College to Erina St at Mann St","School buses","712","00B5EF","FFFFFF","1"
"26-258-3-sj2-1","2606","2583","Erina HS to Paringa Av before Davidstown Rd","School buses","712","00B5EF","FFFFFF","1"
"26-258-4-sj2-1","2606","2584","Ettalong PS to Taylor St at Bassan St","School buses","712","00B5EF","FFFFFF","1"
"26-258-5-sj2-1","2606","2585","Brisbane Water Secondary College to Woy Woy station","School buses","712","00B5EF","FFFFFF","1"
"26-258-6-sj2-1","2606","2586","Erina HS to Kincumber Cr after Pine Av","School buses","712","00B5EF","FFFFFF","1"
"26-258-7-sj2-1","2606","2587","Wyoming PS to Lisarow Station","School buses","712","00B5EF","FFFFFF","1"
"26-258-8-sj2-1","2606","2588","Kincumber HS to Copacabana Dr after Helen Dr","School buses","712","00B5EF","FFFFFF","1"
"26-258-9-sj2-1","2606","2589","St Edwards Brothers College to Woy Woy Rd opp Marbarry Av","School buses","712","00B5EF","FFFFFF","1"
"26-259-0-sj2-1","2606","2590","Erina HS to Brisbania PS","School buses","712","00B5EF","FFFFFF","1"
"26-259-1-sj2-1","2606","2591","Wagstaffe Av at Mulhall St to Empire Bay PS","School buses","712","00B5EF","FFFFFF","1"
"26-259-2-sj2-1","2606","2592","Our Lady Of The Rosary PS to Wyoming Shopping Village, Pacific Hwy","School buses","712","00B5EF","FFFFFF","1"
"26-259-3-sj2-1","2606","2593","Brisbane Water Secondary College to Woy Woy station","School buses","712","00B5EF","FFFFFF","1"
"26-259-4-sj2-1","2606","2594","Kincumber HS to The Scenic Rd at Hats St","School buses","712","00B5EF","FFFFFF","1"
"26-259-5-sj2-1","2606","2595","Erina HS to Kincumber Cr after Ilumba Av","School buses","712","00B5EF","FFFFFF","1"
"26-259-6-sj2-1","2606","2596","The Croft Annex to Kincumber PS via Woy Woy Station and St Hurberts Island","School buses","712","00B5EF","FFFFFF","1"
"26-259-7-sj2-1","2606","2597","Woy Woy Station to West St opposite Bullion St","School buses","712","00B5EF","FFFFFF","1"
"26-259-8-sj2-1","2606","2598","Central Coast Grammar School to The Scenic Rd at Ocean Dr","School buses","712","00B5EF","FFFFFF","1"
"26-259-9-sj2-1","2606","2599","Green Point College to Burns St opp Avoca Beach Picture Theatre","School buses","712","00B5EF","FFFFFF","1"
"26-260-0-sj2-1","2606","2600","Central Coast Grammar School to Avoca Dr opp Elfin Hill Rd","School buses","712","00B5EF","FFFFFF","1"
"26-260-1-sj2-1","2606","2601","St Phillips College to Gosford Station","School buses","712","00B5EF","FFFFFF","1"
"26-260-2-sj2-1","2606","2602","St Philips College to Gosford Station","School buses","712","00B5EF","FFFFFF","1"
"26-260-3-sj2-1","2606","2603","Gosford HS to Gosford Station","School buses","712","00B5EF","FFFFFF","1"
"26-260-4-sj2-1","2606","2604","Copacabana PS to Avoca PS","School buses","712","00B5EF","FFFFFF","1"
"26-260-6-sj2-1","2606","2606","International Football School to Gosford Station","School buses","712","00B5EF","FFFFFF","1"
"26-260-7-sj2-1","2606","2607","Lisarow HS to Ourimbah PS","School buses","712","00B5EF","FFFFFF","1"
"26-260-8-sj2-1","2606","2608","Narara PS to Lisarow Station","School buses","712","00B5EF","FFFFFF","1"
"26-260-9-sj2-1","2606","2609","Brisbane Waters College, Umina to Brisbane Av via Kahibah Rd","School buses","712","00B5EF","FFFFFF","1"
"26-261-0-sj2-1","2606","2610","Lisarow HS to Gosford HS","School buses","712","00B5EF","FFFFFF","1"
"26-261-1-sj2-1","2606","2611","Brisbane Waters College, Woy Woy to Castle Cct","School buses","712","00B5EF","FFFFFF","1"
"26-261-2-sj2-1","2606","2612","Erina Heights PS to Terrigal Surf Club","School buses","712","00B5EF","FFFFFF","1"
"26-261-3-sj2-1","2606","2613","Lisarow HS to Our Lady Of The Rosary PS","School buses","712","00B5EF","FFFFFF","1"
"26-261-4-sj2-1","2606","2614","Valley View PS to St Philips College","School buses","712","00B5EF","FFFFFF","1"
"26-261-5-sj2-1","2606","2615","St Patricks PS to Koolewong Station","School buses","712","00B5EF","FFFFFF","1"
"26-261-6-sj2-1","2606","2616","Narara PS to Cary St near Pacific Hwy","School buses","712","00B5EF","FFFFFF","1"
"26-261-7-sj2-1","2606","2617","St Edwards and St Josephs College to Fitzroy St near Brisbane Av","School buses","712","00B5EF","FFFFFF","1"
"26-261-8-sj2-1","2606","2618","Empire Bay PS to Woy Woy Station","School buses","712","00B5EF","FFFFFF","1"
"26-261-9-sj2-1","2606","2619","Valley View PS to Maliwa Rd at Showground Rd","School buses","712","00B5EF","FFFFFF","1"
"26-262-0-sj2-1","2606","2620","Lisarow HS to Valley View PS","School buses","712","00B5EF","FFFFFF","1"
"26-262-1-sj2-1","2606","2621","St Edwards and St Josephs College to Castle Cct","School buses","712","00B5EF","FFFFFF","1"
"26-262-2-sj2-1","2606","2622","Lisarow HS to Niagara Park PS","School buses","712","00B5EF","FFFFFF","1"
"26-262-3-sj2-1","2606","2623","Lisarow HS to Ourimbah PS","School buses","712","00B5EF","FFFFFF","1"
"26-262-4-sj2-1","2606","2624","Ourimbah PS to Pacific Hwy at Nurra Rd","School buses","712","00B5EF","FFFFFF","1"
"26-262-5-sj2-1","2606","2625","Avoca Beach PS to Kincumber PS","School buses","712","00B5EF","FFFFFF","1"
"26-262-6-sj2-1","2606","2626","St Patricks PS to Woy Woy Station","School buses","712","00B5EF","FFFFFF","1"
"26-262-7-sj2-1","2606","2627","Avoca Beach PS to Kincumber PS","School buses","712","00B5EF","FFFFFF","1"
"26-262-8-sj2-1","2606","2628","Brisbane Waters College, Umina to Kincumber Shops","School buses","712","00B5EF","FFFFFF","1"
"26-262-9-sj2-1","2606","2629","Ourimbah PS to Ourimbah Creek Rd","School buses","712","00B5EF","FFFFFF","1"
"26-263-0-sj2-1","2606","2630","Henry Kendall HS to Brisbane Water Dr near Sunnyside Av","School buses","712","00B5EF","FFFFFF","1"
"26-263-1-sj2-1","2606","2631","Lisarow HS to Sunset St near Rugby Cl","School buses","712","00B5EF","FFFFFF","1"
"26-263-2-sj2-1","2606","2632","Brisbane Waters College, Umina to West St opp Bullion St","School buses","712","00B5EF","FFFFFF","1"
"26-263-3-sj2-1","2606","2633","Empire Bay PS to Empire Bay Dr opp Palmers Ln via Kildare St","School buses","712","00B5EF","FFFFFF","1"
"26-263-4-sj2-1","2606","2634","Kincumber PS to Kincumber Church via Kildare St","School buses","712","00B5EF","FFFFFF","1"
"26-263-5-sj2-1","2606","2635","Narara PS to Lisarow HS","School buses","712","00B5EF","FFFFFF","1"
"26-263-6-sj2-1","2606","2636","St Philips College to Terrigal Surf Club","School buses","712","00B5EF","FFFFFF","1"
"26-263-7-sj2-1","2606","2637","Budgewoi PS to Elouera Av via Buff Point Av","School buses","712","00B5EF","FFFFFF","1"
"26-263-8-sj2-1","2606","2638","Wyong Christian School to Wyong Station","School buses","712","00B5EF","FFFFFF","1"
"26-264-2-sj2-1","2606","2642","St Peters College to Ravensdale Rd","School buses","712","00B5EF","FFFFFF","1"
"26-264-3-sj2-1","2606","2643","Wadalba PS to Woongarrah PS","School buses","712","00B5EF","FFFFFF","1"
"26-264-4-sj2-1","2606","2644","Woongarrah PS to Sparks Rd at Coral Gum Rd","School buses","712","00B5EF","FFFFFF","1"
"26-264-5-sj2-1","2606","2645","Tacoma PS to Wahroonga Rd opp Pearce Rd","School buses","712","00B5EF","FFFFFF","1"
"26-264-6-sj2-1","2606","2646","Nords Wharf PS to Flowers Dr at Pacific Hwy via Clarke St","School buses","712","00B5EF","FFFFFF","1"
"26-264-7-sj2-1","2606","2647","Wadalba HS to Tuggerawong Rd at Jensen Rd","School buses","712","00B5EF","FFFFFF","1"
"26-264-8-sj2-1","2606","2648","Kanwal PS to Kanwal Shops","School buses","712","00B5EF","FFFFFF","1"
"26-264-9-sj2-1","2606","2649","Gorokan HS to Bungary Rd before Denison St","School buses","712","00B5EF","FFFFFF","1"
"26-265-0-sj2-1","2606","2650","MacKillop College to Elizabeth Bay Dr at Acacia Av","School buses","712","00B5EF","FFFFFF","1"
"26-265-1-sj2-1","2606","2651","MacKillop College to Lakes Surf Club","School buses","712","00B5EF","FFFFFF","1"
"26-265-2-sj2-1","2606","2652","Gorokan PS to Pacific Hwy at Moala Pde","School buses","712","00B5EF","FFFFFF","1"
"26-265-4-sj2-1","2606","2654","Gwandalan PS to Cams Bvd at Summerland Rd","School buses","712","00B5EF","FFFFFF","1"
"26-265-5-sj2-1","2606","2655","Gorokan HS to Bungary Rd before Denison St","School buses","712","00B5EF","FFFFFF","1"
"26-265-6-sj2-1","2606","2656","Wadalba HS to Mataram Rd near Hiawatha Rd","School buses","712","00B5EF","FFFFFF","1"
"26-265-7-sj2-1","2606","2657","Wyong Christian School to Wyong Station","School buses","712","00B5EF","FFFFFF","1"
"26-265-8-sj2-1","2606","2658","Swansea HS to Lake Haven Shops","School buses","712","00B5EF","FFFFFF","1"
"26-265-9-sj2-1","2606","2659","Lake Munmorah PS to Karoola Av","School buses","712","00B5EF","FFFFFF","1"
"26-266-0-sj2-1","2606","2660","Kanwal PS to Mountain View Dr before Sparks Rd","School buses","712","00B5EF","FFFFFF","1"
"26-266-1-sj2-1","2606","2661","Gorokan HS to Brisbane St at Ocean Pde","School buses","712","00B5EF","FFFFFF","1"
"26-266-2-sj2-1","2606","2662","Gorokan PS to Lake Haven Shops","School buses","712","00B5EF","FFFFFF","1"
"26-266-3-sj2-1","2606","2663","Hunter Sports HS to North Entrance","School buses","712","00B5EF","FFFFFF","1"
"26-266-5-sj2-1","2606","2665","Lake Munmorah HS to Parraweena Rd opp Pinaroo Rd","School buses","712","00B5EF","FFFFFF","1"
"26-266-7-sj2-1","2606","2667","Gorokan HS to Heritage Village","School buses","712","00B5EF","FFFFFF","1"
"26-266-8-sj2-1","2606","2668","Lakes Grammar to Lake Haven Shops","School buses","712","00B5EF","FFFFFF","1"
"26-266-9-sj2-1","2606","2669","Northlakes HS to Girraween St opp Budgewoi Soccer Club","School buses","712","00B5EF","FFFFFF","1"
"26-267-0-sj2-1","2606","2670","Wadalba HS to Tuggerawong Rd opp Jensen Rd","School buses","712","00B5EF","FFFFFF","1"
"26-267-1-sj2-1","2606","2671","Kanwal PS to Lake Haven Dr at Twin Lakes Dr","School buses","712","00B5EF","FFFFFF","1"
"26-267-2-sj2-1","2606","2672","St Cecilias PS to Wyong Station","School buses","712","00B5EF","FFFFFF","1"
"26-267-3-sj2-1","2606","2673","Gorokan HS to Fravent St before Main Rd","School buses","712","00B5EF","FFFFFF","1"
"26-267-4-sj2-1","2606","2674","Central Mangrove PS to George Downes Dr opp Bloodtree Rd","School buses","712","00B5EF","FFFFFF","1"
"26-267-5-sj2-1","2606","2675","Wyong PS to Lake Haven Shops","School buses","712","00B5EF","FFFFFF","1"
"26-267-6-sj2-1","2606","2676","Budgewoi PS to Lake Haven Shops","School buses","712","00B5EF","FFFFFF","1"
"26-267-8-sj2-1","2606","2678","MacKillop College to Narambi Rd opp Nacooma Rd","School buses","712","00B5EF","FFFFFF","1"
"26-267-9-sj2-1","2606","2679","Gorokan HS to Main Rd opp Toukley RSL","School buses","712","00B5EF","FFFFFF","1"
"26-268-0-sj2-1","2606","2680","St Marys PS to Arlington St at Wallarah Rd","School buses","712","00B5EF","FFFFFF","1"
"26-268-1-sj2-1","2606","2681","Wadalba HS to Wallarah Rd after Arlington St","School buses","712","00B5EF","FFFFFF","1"
"26-268-2-sj2-1","2606","2682","Northlakes HS to Lilo Av before Kalele Av","School buses","712","00B5EF","FFFFFF","1"
"26-268-3-sj2-1","2606","2683","Lake Munmorah PS to Tall Timbers Rd after Deakin Av","School buses","712","00B5EF","FFFFFF","1"
"26-268-4-sj2-1","2606","2684","Kanwal PS to Pacific Hwy at Moala Pde","School buses","712","00B5EF","FFFFFF","1"
"26-268-5-sj2-1","2606","2685","Toukley PS to Lake Haven Shops","School buses","712","00B5EF","FFFFFF","1"
"26-268-7-sj2-1","2606","2687","Northlakes HS to Budgewoi PS","School buses","712","00B5EF","FFFFFF","1"
"26-268-9-sj2-1","2606","2689","Gorokan HS to Kilpa Rd before Murrawal Rd","School buses","712","00B5EF","FFFFFF","1"
"26-269-0-sj2-1","2606","2690","Peats Ridge PS to Hallards Rd at Wisemans Ferry Rd","School buses","712","00B5EF","FFFFFF","1"
"26-269-1-sj2-1","2606","2691","Wadalba HS to Kanwal Shops","School buses","712","00B5EF","FFFFFF","1"
"26-269-2-sj2-1","2606","2692","MacKillop College to Main Rd at Budgewoi Rd","School buses","712","00B5EF","FFFFFF","1"
"26-269-3-sj2-1","2606","2693","Wyong HS to 424 Pacific Hwy, Wyong","School buses","712","00B5EF","FFFFFF","1"
"26-269-4-sj2-1","2606","2694","Gorokan HS to Kilpa Rd before Murrawal Rd","School buses","712","00B5EF","FFFFFF","1"
"26-269-7-sj2-1","2606","2697","Wadalba HS to Lake Haven Shops","School buses","712","00B5EF","FFFFFF","1"
"26-269-8-sj2-1","2606","2698","Lakes Grammar to Lake Haven Shops","School buses","712","00B5EF","FFFFFF","1"
"26-269-9-sj2-1","2606","2699","Wyong Christian School to Main Rd at Ray St","School buses","712","00B5EF","FFFFFF","1"
"26-270-0-sj2-1","2606","2700","Wyong HS to Main Rd at Ray St","School buses","712","00B5EF","FFFFFF","1"
"26-270-2-sj2-1","2606","2702","Wadalba HS to Craigie Av before Dalton Av","School buses","712","00B5EF","FFFFFF","1"
"26-270-3-sj2-1","2606","2703","Northlakes PS to Lake Haven Shops","School buses","712","00B5EF","FFFFFF","1"
"26-270-4-sj2-1","2606","2704","Lakes Grammar to Colorado Dr at Barcoo St","School buses","712","00B5EF","FFFFFF","1"
"26-270-5-sj2-1","2606","2705","St Cecilias PS to Brittania Dr opp The Grove","School buses","712","00B5EF","FFFFFF","1"
"26-270-8-sj2-1","2606","2708","Wadalba HS to Kaye Av at Stanley St","School buses","712","00B5EF","FFFFFF","1"
"26-270-9-sj2-1","2606","2709","Wyong HS to Howelston Rd before Balmoral Dr","School buses","712","00B5EF","FFFFFF","1"
"26-271-0-sj2-1","2606","2710","Lakes Grammar to Swansea HS","School buses","712","00B5EF","FFFFFF","1"
"26-271-1-sj2-1","2606","2711","MacKillop College to Budgewoi Rd before Ourringo St","School buses","712","00B5EF","FFFFFF","1"
"26-271-2-sj2-1","2606","2712","Gorokan HS to Warnervale Rd after Monarch Dr","School buses","712","00B5EF","FFFFFF","1"
"26-271-3-sj2-1","2606","2713","Wyong PS to Wyong Station","School buses","712","00B5EF","FFFFFF","1"
"26-271-4-sj2-1","2606","2714","Lakes Grammar to Lake Haven Shops","School buses","712","00B5EF","FFFFFF","1"
"26-271-5-sj2-1","2606","2715","MacKillop College to Wills Rd at Scenic Dr","School buses","712","00B5EF","FFFFFF","1"
"26-271-6-sj2-1","2606","2716","Wadalba HS to Hiawatha Rd at Ridgewood Dr","School buses","712","00B5EF","FFFFFF","1"
"26-271-7-sj2-1","2606","2717","Northlakes HS to Toukley PS","School buses","712","00B5EF","FFFFFF","1"
"26-271-8-sj2-1","2606","2718","Wadalba HS to Warnervale PS","School buses","712","00B5EF","FFFFFF","1"
"26-271-9-sj2-1","2606","2719","Lakes Grammar to Parraweena Rd opp Pinaroo Rd","School buses","712","00B5EF","FFFFFF","1"
"26-272-0-sj2-1","2606","2720","Warnervale PS to Lakes Grammar","School buses","712","00B5EF","FFFFFF","1"
"26-272-2-sj2-1","2606","2722","Northlakes PS to Narambi Rd opp Nacooma Rd","School buses","712","00B5EF","FFFFFF","1"
"26-272-3-sj2-1","2606","2723","Northlakes HS to Lilo Av before Kalele Av","School buses","712","00B5EF","FFFFFF","1"
"26-272-4-sj2-1","2606","2724","Gorokan PS to Ourringo St after Budgewoi Rd","School buses","712","00B5EF","FFFFFF","1"
"26-278-5-sj2-1","2606","2785","Lake Munmorah HS to Chain Valley Bay via Doyalson North and Kingfisher Shores","School buses","712","00B5EF","FFFFFF","1"
"26-278-6-sj2-1","2606","2786","Lake Munmorah HS to Chain Valley Bay","School buses","712","00B5EF","FFFFFF","1"
"26-278-7-sj2-1","2606","2787","Lake Munmorah HS to Wyee Station via Wyee Point","School buses","712","00B5EF","FFFFFF","1"
"26-278-8-sj2-1","2606","2788","Lake Munmorah HS to Mannering Park via Doyalson North","School buses","712","00B5EF","FFFFFF","1"
"26-278-9-sj2-1","2606","2789","Lake Munmorah HS to Mannering Park","School buses","712","00B5EF","FFFFFF","1"
"26-279-0-sj2-1","2606","2790","Lake Munmorah HS to Summerland Point","School buses","712","00B5EF","FFFFFF","1"
"26-279-1-sj2-1","2606","2791","Lake Munmorah HS to Summerland Point","School buses","712","00B5EF","FFFFFF","1"
"26-279-2-sj2-1","2606","2792","Lake Munmorah HS to Gwandalan","School buses","712","00B5EF","FFFFFF","1"
"26-279-3-sj2-1","2606","2793","Lake Munmorah HS to Gwandalan","School buses","712","00B5EF","FFFFFF","1"
"26-279-4-sj2-1","2606","2794","Lake Munmorah HS to Lake Haven","School buses","712","00B5EF","FFFFFF","1"
"26-279-5-sj2-1","2606","2795","St Brigid's Catholic College to Gwandalan PS","School buses","712","00B5EF","FFFFFF","1"
"26-279-6-sj2-1","2606","2796","St Brigid's Catholic College to Wyee via Mannering Park","School buses","712","00B5EF","FFFFFF","1"
"26-279-7-sj2-1","2606","2797","St Brigid's Catholic College to Blue Haven","School buses","712","00B5EF","FFFFFF","1"
"26-279-8-sj2-1","2606","2798","Tall Timbers Rd after Deakin Ave to Buff Point","School buses","712","00B5EF","FFFFFF","1"
"26-279-9-sj2-1","2606","2799","Chain Valley Bay to Halekulani via Lake Munmorah","School buses","712","00B5EF","FFFFFF","1"
"26-280-0-sj2-1","2606","2800","St Brigid's Catholic College to Chain Valley Bay","School buses","712","00B5EF","FFFFFF","1"
"26-280-1-sj2-1","2606","2801","Gosford Station to Imperial Centre","School buses","712","00B5EF","FFFFFF","1"
"26-280-2-sj2-1","2606","2802","Gosford PS to Gosford Station","School buses","712","00B5EF","FFFFFF","1"
"26-280-4-sj2-1","2606","2804","Lake Munmorah High School to Halekulani","School buses","712","00B5EF","FFFFFF","1"
"26-280-5-sj2-1","2606","2805","Lake Munmorah PS to Mannering Park","School buses","712","00B5EF","FFFFFF","1"
"26-324-sj2-1","2606","32/4","Mangrove Mountain to Gosford via Kariong","Central Coast Buses Network","700","00B5EF","FFFFFF","1"
"26-32-sj2-1","2606","32","Gosford to Spencer","Central Coast Buses Network","700","00B5EF","FFFFFF","1"
"26-334-sj2-1","2606","33/4","Gosford to Somersby industrial Estate and Kariong (Loop Service)","Central Coast Buses Network","700","00B5EF","FFFFFF","1"
"26-33-sj2-1","2606","33","Gosford to Somersby via West Gosford and Industrial Estate","Central Coast Buses Network","700","00B5EF","FFFFFF","1"
"26-342-sj2-1","2606","34/2","Gosford to Mangrove Mountain via Kariong","Central Coast Buses Network","700","00B5EF","FFFFFF","1"
"26-34-sj2-1","2606","34","Gosford to Kariong (Loop Service)","Central Coast Buses Network","700","00B5EF","FFFFFF","1"
"26-36-sj2-1","2606","36","Gosford to Westfield Tuggerah via Niagara Park","Central Coast Buses Network","700","00B5EF","FFFFFF","1"
"26-378-sj2-1","2606","37/8","Ourimbah to Gosford via Wyoming","Central Coast Buses Network","700","00B5EF","FFFFFF","1"
"26-37-sj2-1","2606","37","Gosford to Tuggerah via Lisarow","Central Coast Buses Network","700","00B5EF","FFFFFF","1"
"26-38-sj2-1","2606","38","Gosford to Wyoming (Loop Service)","Central Coast Buses Network","700","00B5EF","FFFFFF","1"
"26-503-sj2-1","2606","50/3","Woy Woy to Umina and Booker Bay (Loop Service)","Central Coast Buses Network","700","00B5EF","FFFFFF","1"
"26-50-sj2-1","2606","50","Woy Woy to Umina via Ocean Beach Rd (Loop Service)","Central Coast Buses Network","700","00B5EF","FFFFFF","1"
"26-536-4-sj2-1","2606","5364","Woy Woy to Kincumber via Ettalong and Empire Bay","Central Coast Buses Network","700","00B5EF","FFFFFF","1"
"26-53-sj2-1","2606","53","Woy Woy to Booker Bay (Loop Service)","Central Coast Buses Network","700","00B5EF","FFFFFF","1"
"26-540-sj2-1","2606","54/0","Umina Beach to Woy Woy via Pearl Beach","Central Coast Buses Network","700","00B5EF","FFFFFF","1"
"26-54-sj2-1","2606","54","Woy Woy to Pearl Beach and Patonga via Umina Beach (Loop Service)","Central Coast Buses Network","700","00B5EF","FFFFFF","1"
"26-553-sj2-1","2606","55/3","Woy Woy to Ettalong and Umina Beach (Loop Service)","Central Coast Buses Network","700","00B5EF","FFFFFF","1"
"26-55-sj2-1","2606","55","Gosford to Ettalong Beach via Umina Beach and Woy Woy","Central Coast Buses Network","700","00B5EF","FFFFFF","1"
"26-57-sj2-1","2606","57","Umina Beach West to Woy Woy via Umina Beach and Woy Woy South","Central Coast Buses Network","700","00B5EF","FFFFFF","1"
"26-58-sj2-1","2606","58","Woy Woy to Woy Woy Bay and Phegans Bay (Loop Service)","Central Coast Buses Network","700","00B5EF","FFFFFF","1"
"26-59-sj2-1","2606","59","Woy Woy to Wagstaffe via Ettalong, Booker Bay and Empire Bay","Central Coast Buses Network","700","00B5EF","FFFFFF","1"
"26-63-sj2-1","2606","63","Gosford to Saratoga and Davistown via Green Pt and Erina Fair (Loop Service)","Central Coast Buses Network","700","00B5EF","FFFFFF","1"
"26-64-sj2-1","2606","64","Gosford to Woy Woy via Empire Bay and Kincumber","Central Coast Buses Network","700","00B5EF","FFFFFF","1"
"26-65-sj2-1","2606","65","Gosford to Wagstaffe via Kincumber and Macmasters Beach","Central Coast Buses Network","700","00B5EF","FFFFFF","1"
"26-66A-sj2-1","2606","66A","Gosford to Avoca Beach and Copacabana via Kincumber and Green Pt (Loop Service)","Central Coast Buses Network","700","00B5EF","FFFFFF","1"
"26-66C-sj2-1","2606","66C","Gosford to Copacabana and Avoca Beach via Kincumber and Green Pt (Loop Service)","Central Coast Buses Network","700","00B5EF","FFFFFF","1"
"26-67-sj2-1","2606","67","Gosford to North Avoca via Terrigal (Loop Service)","Central Coast Buses Network","700","00B5EF","FFFFFF","1"
"26-68-sj2-1","2606","68","Gosford to Wamberal via Terrigal (Loop Service)","Central Coast Buses Network","700","00B5EF","FFFFFF","1"
"26-70-sj2-1","2606","70","Gosford to Ettalong Beach via Woy Woy, Pt Clare and Tascott","Central Coast Buses Network","700","00B5EF","FFFFFF","1"
"26-78-sj2-1","2606","78","Lake Haven to Tuggerah via Warnervale and Wadalba","Central Coast Buses Network","700","00B5EF","FFFFFF","1"
"26-79-sj2-1","2606","79","Lake Haven to Tuggerah via Woongarrah, Hamlyn Terrace and Wattanobi","Central Coast Buses Network","700","00B5EF","FFFFFF","1"
